 61 4994.113940 2.680E-25 3.491E-04.05500.073  470.83100.65-.009988    0 0 0 4  F2    0 0 0 0 1A1    8A2  2         9A1  1     353333594932 3 3 3    85.0   95.0
 61 4994.186160 5.140E-27 4.397E-05.05200.067  815.13170.63-.009988    0 0 0 4  E     0 0 0 0 1A1   11F2 18        12F1  3     353333594932 3 3 3    69.0   75.0
 61 4994.228980 1.420E-26 7.290E-05.05200.067  815.14380.63-.009988    0 0 0 4  E     0 0 0 0 1A1   11A2  7        12A1  2     353333594932 3 3 3   115.0  125.0
 61 4994.382860 3.960E-27 5.079E-05.05200.067  814.99330.63-.009989    0 0 0 4  E     0 0 0 0 1A1   11E  12        12E   2     353333594932 3 3 3    46.0   50.0
 61 4994.431920 3.490E-27 2.982E-05.05200.067  814.88450.63-.009989    0 0 0 4  E     0 0 0 0 1A1   11F2 18        12F1  2     353333594932 3 3 3    69.0   75.0
 61 4994.491840 5.390E-27 1.136E-04.04900.065  950.12950.63-.009989    0 0 0 4  F2    0 0 0 0 1A1   13E   5        13E   1     353333594932 3 3 3    54.0   54.0
 61 4994.668910 3.240E-26 2.766E-04.05200.067  814.64810.63-.009989    0 0 0 4  E     0 0 0 0 1A1   11F2 18        12F1  1     353333594932 3 3 3    69.0   75.0
 61 4994.725610 2.390E-26 3.061E-04.05200.067  814.64900.63-.009989    0 0 0 4  E     0 0 0 0 1A1   11E  12        12E   1     353333594932 3 3 3    46.0   50.0
 61 4994.726240 4.820E-26 2.469E-04.05200.067  814.64620.63-.009989    0 0 0 4  E     0 0 0 0 1A1   11A2  7        12A1  1     353333594932 3 3 3   115.0  125.0
 61 4994.796270 8.630E-27 1.213E-04.04900.065  950.13660.63-.009990    0 0 0 4  F2    0 0 0 0 1A1   13F2  8        13F1  2     353333594932 3 3 3    81.0   81.0
 61 4994.992920 1.740E-27 5.523E-05.04800.063 1251.29150.62-.009990    0 0 0 4  F1    0 0 0 0 1A1   15A1  4        15A2  1     353333594932 3 3 3   155.0  155.0
 61 4995.119910 1.900E-26 1.602E-04.04900.065  950.15390.63-.009990    0 0 0 4  F2    0 0 0 0 1A1   13A2  3        13A1  1     353333594932 3 3 3   135.0  135.0
 61 4995.145540 1.500E-25 3.507E-04.05800.074  376.82130.69-.009990    0 0 0 4  F2    0 0 0 0 1A1    7E   2         8E   2     353333594932 3 3 3    30.0   34.0
 61 4995.230970 4.170E-27 9.746E-06.05800.074  376.73560.69-.009990    0 0 0 4  F2    0 0 0 0 1A1    7E   2         8E   1     353333594932 3 3 3    30.0   34.0
 61 4995.260040 2.280E-27 1.951E-05.05200.067  815.11610.63-.009991    0 0 0 4  E     0 0 0 0 1A1   11F1 18        12F2  3     353333594932 3 3 3    69.0   75.0
 61 4995.371180 2.060E-27 1.762E-05.05200.067  815.00830.63-.009991    0 0 0 4  E     0 0 0 0 1A1   11F1 18        12F2  2     353333594932 3 3 3    69.0   75.0
 61 4995.512760 1.090E-27 9.318E-06.05200.067  814.86670.63-.009991    0 0 0 4  E     0 0 0 0 1A1   11F1 18        12F2  1     353333594932 3 3 3    69.0   75.0
 61 4995.647140 1.000E-26 5.104E-05.05200.068  690.01760.64-.009991    0 0 0 4  E     0 0 0 0 1A1   10F1 13        11F2  3     353333594932 3 3 3    63.0   69.0
 61 4996.218350 5.300E-27 2.799E-04.04800.063 1250.83730.62-.009992    0 0 0 4  E     0 0 0 0 1A1   15F1 12        15F2  1     353333594932 3 3 3    93.0   93.0
 61 4996.262790 5.490E-27 2.899E-04.04800.063 1250.83640.62-.009993    0 0 0 4  E     0 0 0 0 1A1   15F2 10        15F1  1     353333594932 3 3 3    93.0   93.0
 61 4996.368670 1.520E-27 7.761E-06.05200.068  690.04940.64-.009993    0 0 0 4  F2    0 0 0 0 1A1   10F2 14        11F1  3     353333594932 3 3 3    63.0   69.0
 61 4996.461210 7.240E-27 3.695E-05.05200.068  689.95690.64-.009993    0 0 0 4  F2    0 0 0 0 1A1   10F2 14        11F1  2     353333594932 3 3 3    63.0   69.0
 61 4996.712680 1.620E-27 8.259E-06.05200.068  689.70540.64-.009993    0 0 0 4  F2    0 0 0 0 1A1   10F2 14        11F1  1     353333594932 3 3 3    63.0   69.0
 61 4996.860280 1.300E-27 6.061E-06.05200.068  690.01760.64-.009994    0 0 0 4  E     0 0 0 0 1A1   11F1  3        11F2  3     353333594932 3 3 3    69.0   69.0
 61 4996.888840 5.090E-27 3.557E-05.05200.068  689.88630.64-.009994    0 0 0 4  F2    0 0 0 0 1A1   11E   2        11E   1     353333594932 3 3 3    46.0   46.0
 61 4997.001000 6.480E-27 3.019E-05.05200.068  689.87690.64-.009994    0 0 0 4  E     0 0 0 0 1A1   11F1  3        11F2  2     353333594932 3 3 3    69.0   69.0
 61 4997.008370 2.540E-27 2.175E-05.05200.067  815.11610.63-.009994    0 0 0 4  F2    0 0 0 0 1A1   11F1 19        12F2  3     353333594932 3 3 3    69.0   75.0
 61 4997.008380 2.560E-26 5.564E-05.05500.073  470.80530.65-.009994    0 0 0 4  F2    0 0 0 0 1A1    8F2  7         9F1  2     353333594932 3 3 3    51.0   57.0
