 81 1923.269559 9.307E-36 6.964E-03.04840.058 6399.09700.60-.002220       X3/2   4       X1/2   3                 RQ 22.5e     4643231111 8 3 1 3   138.0  138.0
 81 1923.350778 2.996E-44 2.542E+01.02760.04612326.33080.60-.002220       X1/2   4       X1/2   3                 RR 64.5e     1622231111 8 3 1 3   396.0  390.0
 81 1923.351712 2.993E-44 2.542E+01.02760.04612326.55700.60-.002220       X1/2   4       X1/2   3                 RR 64.5f     1622231111 8 3 1 3   396.0  390.0
 81 1923.433294 2.390E-49 3.254E-03.03000.04812874.24370.60-.002220       X3/2   5       X1/2   4                 RQ 58.5e     4622231111 8 3 1 3   354.0  354.0
 81 1923.476428 8.399E-48 2.131E-03.04600.05711894.06180.60-.002220       X3/2   7       X1/2   6                 SR 25.5f     3643231111 8 3 1 3   162.0  156.0
 81 1923.513928 9.682E-21 6.380E+00.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5e 13.5455443 4 4 8 3 1 3    30.0   28.0
 81 1923.513939 1.033E-20 6.382E+00.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           15.5   R 14.5e 14.5455443 4 4 8 3 1 3    32.0   30.0
 81 1923.513960 1.102E-20 6.408E+00.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           16.5   R 14.5e 15.5455443 4 4 8 3 1 3    34.0   32.0
 81 1923.515328 4.318E-23 2.668E-02.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           15.5   R 14.5e 15.5455443 4 4 8 3 1 3    32.0   32.0
 81 1923.515381 4.318E-23 2.846E-02.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5e 14.5455443 4 4 8 3 1 3    30.0   30.0
 81 1923.516770 4.498E-26 2.964E-05.05230.060  374.40930.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5e 15.5455443 4 4 8 3 1 3    30.0   32.0
 81 1923.518487 4.494E-26 2.964E-05.05230.060  374.57210.63-.001190       X1/2   1       X1/2   0           14.5   R 14.5f 15.5455443 4 4 8 3 1 3    30.0   32.0
